t,Date,MOH(t),ANTM(t),HUM(t),UNH(t),MOH(t-1),ANTM(t-1),HUM(t-1),UNH(t-1),MOH(t-2),ANTM(t-2),HUM(t-2),UNH(t-2),MOH(t-3),ANTM(t-3),HUM(t-3),UNH(t-3),Y(t)
108,6/24/16,50.299999,126.379997,182.899994,137.28999299999998,51.200001,128.669998,187.309998,139.190002,50.990002000000004,128.720001,187.669998,137.899994,51.27,131.449997,190.070007,138.190002,137.110001
109,6/27/16,49.02,124.849998,176.940002,137.110001,50.299999,126.379997,182.899994,137.28999299999998,51.200001,128.669998,187.309998,139.190002,50.990002000000004,128.720001,187.669998,137.899994,138.71000700000002
110,6/28/16,49.740002000000004,127.050003,182.949997,138.71000700000002,49.02,124.849998,176.940002,137.110001,50.299999,126.379997,182.899994,137.28999299999998,51.200001,128.669998,187.309998,139.190002,140.520004
111,6/29/16,50.66,131.479996,183.649994,140.520004,49.740002000000004,127.050003,182.949997,138.71000700000002,49.02,124.849998,176.940002,137.110001,50.299999,126.379997,182.899994,137.28999299999998,141.199997
112,6/30/16,49.900002,131.33999599999999,179.880005,141.199997,50.66,131.479996,183.649994,140.520004,49.740002000000004,127.050003,182.949997,138.71000700000002,49.02,124.849998,176.940002,137.110001,140.860001
113,7/1/16,49.830002,131.669998,174.0,140.860001,49.900002,131.33999599999999,179.880005,141.199997,50.66,131.479996,183.649994,140.520004,49.740002000000004,127.050003,182.949997,138.71000700000002,141.559998
114,7/5/16,48.240002000000004,130.83999599999999,177.21000700000002,141.559998,49.830002,131.669998,174.0,140.860001,49.900002,131.33999599999999,179.880005,141.199997,50.66,131.479996,183.649994,140.520004,142.380005
115,7/6/16,48.669998,132.119995,179.979996,142.380005,48.240002000000004,130.83999599999999,177.21000700000002,141.559998,49.830002,131.669998,174.0,140.860001,49.900002,131.33999599999999,179.880005,141.199997,140.800003
116,7/7/16,48.959998999999996,129.440002,162.740005,140.800003,48.669998,132.119995,179.979996,142.380005,48.240002000000004,130.83999599999999,177.21000700000002,141.559998,49.830002,131.669998,174.0,140.860001,141.270004
117,7/8/16,50.209998999999996,132.149994,158.149994,141.270004,48.959998999999996,129.440002,162.740005,140.800003,48.669998,132.119995,179.979996,142.380005,48.240002000000004,130.83999599999999,177.21000700000002,141.559998,140.320007
118,7/11/16,50.900002,131.559998,154.0,140.320007,50.209998999999996,132.149994,158.149994,141.270004,48.959998999999996,129.440002,162.740005,140.800003,48.669998,132.119995,179.979996,142.380005,139.860001
119,7/12/16,51.150002,131.880005,154.71000700000002,139.860001,50.900002,131.559998,154.0,140.320007,50.209998999999996,132.149994,158.149994,141.270004,48.959998999999996,129.440002,162.740005,140.800003,141.479996
120,7/13/16,52.0,133.740005,161.300003,141.479996,51.150002,131.880005,154.71000700000002,139.860001,50.900002,131.559998,154.0,140.320007,50.209998999999996,132.149994,158.149994,141.270004,140.83999599999999
121,7/14/16,52.0,133.91000400000001,161.270004,140.83999599999999,52.0,133.740005,161.300003,141.479996,51.150002,131.880005,154.71000700000002,139.860001,50.900002,131.559998,154.0,140.320007,141.330002
122,7/15/16,52.009997999999996,134.309998,158.889999,141.330002,52.0,133.91000400000001,161.270004,140.83999599999999,52.0,133.740005,161.300003,141.479996,51.150002,131.880005,154.71000700000002,139.860001,140.75
123,7/18/16,52.509997999999996,135.0,159.639999,140.75,52.009997999999996,134.309998,158.889999,141.330002,52.0,133.91000400000001,161.270004,140.83999599999999,52.0,133.740005,161.300003,141.479996,142.58999599999999
124,7/19/16,52.110001000000004,132.059998,153.380005,142.58999599999999,52.509997999999996,135.0,159.639999,140.75,52.009997999999996,134.309998,158.889999,141.330002,52.0,133.91000400000001,161.270004,140.83999599999999,143.020004
125,7/20/16,52.650002,135.470001,158.41000400000001,143.020004,52.110001000000004,132.059998,153.380005,142.58999599999999,52.509997999999996,135.0,159.639999,140.75,52.009997999999996,134.309998,158.889999,141.330002,142.869995
126,7/21/16,52.810001,139.0,171.529999,142.869995,52.650002,135.470001,158.41000400000001,143.020004,52.110001000000004,132.059998,153.380005,142.58999599999999,52.509997999999996,135.0,159.639999,140.75,143.690002
127,7/22/16,53.040001000000004,142.940002,176.050003,143.690002,52.810001,139.0,171.529999,142.869995,52.650002,135.470001,158.41000400000001,143.020004,52.110001000000004,132.059998,153.380005,142.58999599999999,141.729996
128,7/25/16,52.82,139.979996,173.009995,141.729996,53.040001000000004,142.940002,176.050003,143.690002,52.810001,139.0,171.529999,142.869995,52.650002,135.470001,158.41000400000001,143.020004,141.699997
129,7/26/16,51.959998999999996,137.58999599999999,173.96000700000002,141.699997,52.82,139.979996,173.009995,141.729996,53.040001000000004,142.940002,176.050003,143.690002,52.810001,139.0,171.529999,142.869995,141.679993
130,7/27/16,50.59,133.860001,172.070007,141.679993,51.959998999999996,137.58999599999999,173.96000700000002,141.699997,52.82,139.979996,173.009995,141.729996,53.040001000000004,142.940002,176.050003,143.690002,142.759995
131,7/28/16,57.209998999999996,132.899994,172.21000700000002,142.759995,50.59,133.860001,172.070007,141.679993,51.959998999999996,137.58999599999999,173.96000700000002,141.699997,52.82,139.979996,173.009995,141.729996,143.199997
132,7/29/16,56.810001,131.33999599999999,172.550003,143.199997,57.209998999999996,132.899994,172.21000700000002,142.759995,50.59,133.860001,172.070007,141.679993,51.959998999999996,137.58999599999999,173.96000700000002,141.699997,143.509995
133,8/1/16,56.16,127.610001,171.179993,143.509995,56.810001,131.33999599999999,172.550003,143.199997,57.209998999999996,132.899994,172.21000700000002,142.759995,50.59,133.860001,172.070007,141.679993,143.169998
134,8/2/16,57.02,125.559998,169.570007,143.169998,56.16,127.610001,171.179993,143.509995,56.810001,131.33999599999999,172.550003,143.199997,57.209998999999996,132.899994,172.21000700000002,142.759995,142.880005
135,8/3/16,58.57,127.870003,173.479996,142.880005,57.02,125.559998,169.570007,143.169998,56.16,127.610001,171.179993,143.509995,56.810001,131.33999599999999,172.550003,143.199997,142.71000700000002
136,8/4/16,58.0,126.82,173.830002,142.71000700000002,58.57,127.870003,173.479996,142.880005,57.02,125.559998,169.570007,143.169998,56.16,127.610001,171.179993,143.509995,142.990005
137,8/5/16,58.790001000000004,127.860001,178.96000700000002,142.990005,58.0,126.82,173.830002,142.71000700000002,58.57,127.870003,173.479996,142.880005,57.02,125.559998,169.570007,143.169998,142.130005
138,8/8/16,58.290001000000004,127.739998,177.649994,142.130005,58.790001000000004,127.860001,178.96000700000002,142.990005,58.0,126.82,173.830002,142.71000700000002,58.57,127.870003,173.479996,142.880005,141.820007
139,8/9/16,58.189999,128.449997,177.130005,141.820007,58.290001000000004,127.739998,177.649994,142.130005,58.790001000000004,127.860001,178.96000700000002,142.990005,58.0,126.82,173.830002,142.71000700000002,142.190002
140,8/10/16,57.790001000000004,128.149994,179.699997,142.190002,58.189999,128.449997,177.130005,141.820007,58.290001000000004,127.739998,177.649994,142.130005,58.790001000000004,127.860001,178.96000700000002,142.990005,142.630005
141,8/11/16,57.709998999999996,128.199997,180.08999599999999,142.630005,57.790001000000004,128.149994,179.699997,142.190002,58.189999,128.449997,177.130005,141.820007,58.290001000000004,127.739998,177.649994,142.130005,142.880005
142,8/12/16,57.849998,130.190002,180.860001,142.880005,57.709998999999996,128.199997,180.08999599999999,142.630005,57.790001000000004,128.149994,179.699997,142.190002,58.189999,128.449997,177.130005,141.820007,141.619995
143,8/15/16,57.580002,129.28999299999998,179.630005,141.619995,57.849998,130.190002,180.860001,142.880005,57.709998999999996,128.199997,180.08999599999999,142.630005,57.790001000000004,128.149994,179.699997,142.190002,141.080002
144,8/16/16,57.400002,129.330002,179.630005,141.080002,57.580002,129.28999299999998,179.630005,141.619995,57.849998,130.190002,180.860001,142.880005,57.709998999999996,128.199997,180.08999599999999,142.630005,141.71000700000002
145,8/17/16,55.759997999999996,129.53999299999998,178.880005,141.71000700000002,57.400002,129.330002,179.630005,141.080002,57.580002,129.28999299999998,179.630005,141.619995,57.849998,130.190002,180.860001,142.880005,142.169998
146,8/18/16,56.189999,129.429993,179.479996,142.169998,55.759997999999996,129.53999299999998,178.880005,141.71000700000002,57.400002,129.330002,179.630005,141.080002,57.580002,129.28999299999998,179.630005,141.619995,142.03999299999998
147,8/19/16,56.139998999999996,129.520004,178.0,142.03999299999998,56.189999,129.429993,179.479996,142.169998,55.759997999999996,129.53999299999998,178.880005,141.71000700000002,57.400002,129.330002,179.630005,141.080002,142.08999599999999
148,8/22/16,56.169998,129.720001,180.419998,142.08999599999999,56.139998999999996,129.520004,178.0,142.03999299999998,56.189999,129.429993,179.479996,142.169998,55.759997999999996,129.53999299999998,178.880005,141.71000700000002,142.009995
149,8/23/16,56.209998999999996,129.119995,179.860001,142.009995,56.169998,129.720001,180.419998,142.08999599999999,56.139998999999996,129.520004,178.0,142.03999299999998,56.189999,129.429993,179.479996,142.169998,139.869995
150,8/24/16,55.290001000000004,127.610001,179.309998,139.869995,56.209998999999996,129.119995,179.860001,142.009995,56.169998,129.720001,180.419998,142.08999599999999,56.139998999999996,129.520004,178.0,142.03999299999998,137.300003
151,8/25/16,54.700001,127.110001,177.28999299999998,137.300003,55.290001000000004,127.610001,179.309998,139.869995,56.209998999999996,129.119995,179.860001,142.009995,56.169998,129.720001,180.419998,142.08999599999999,136.619995
152,8/26/16,54.139998999999996,124.940002,177.380005,136.619995,54.700001,127.110001,177.28999299999998,137.300003,55.290001000000004,127.610001,179.309998,139.869995,56.209998999999996,129.119995,179.860001,142.009995,137.270004
153,8/29/16,54.099998,124.18,176.929993,137.270004,54.139998999999996,124.940002,177.380005,136.619995,54.700001,127.110001,177.28999299999998,137.300003,55.290001000000004,127.610001,179.309998,139.869995,136.869995
154,8/30/16,54.32,125.41999799999999,178.470001,136.869995,54.099998,124.18,176.929993,137.270004,54.139998999999996,124.940002,177.380005,136.619995,54.700001,127.110001,177.28999299999998,137.300003,136.050003
155,8/31/16,53.810001,125.08000200000001,178.71000700000002,136.050003,54.32,125.41999799999999,178.470001,136.869995,54.099998,124.18,176.929993,137.270004,54.139998999999996,124.940002,177.380005,136.619995,135.740005
156,9/1/16,53.540001000000004,123.360001,176.529999,135.740005,53.810001,125.08000200000001,178.71000700000002,136.050003,54.32,125.41999799999999,178.470001,136.869995,54.099998,124.18,176.929993,137.270004,136.610001
157,9/2/16,55.330002,124.239998,177.330002,136.610001,53.540001000000004,123.360001,176.529999,135.740005,53.810001,125.08000200000001,178.71000700000002,136.050003,54.32,125.41999799999999,178.470001,136.869995,135.970001
158,9/6/16,55.0,124.290001,176.779999,135.970001,55.330002,124.239998,177.330002,136.610001,53.540001000000004,123.360001,176.529999,135.740005,53.810001,125.08000200000001,178.71000700000002,136.050003,134.990005
159,9/7/16,56.939999,125.849998,176.16000400000001,134.990005,55.0,124.290001,176.779999,135.970001,55.330002,124.239998,177.330002,136.610001,53.540001000000004,123.360001,176.529999,135.740005,135.440002
160,9/8/16,57.09,127.66999799999999,176.419998,135.440002,56.939999,125.849998,176.16000400000001,134.990005,55.0,124.290001,176.779999,135.970001,55.330002,124.239998,177.330002,136.610001,133.619995
161,9/9/16,56.290001000000004,126.889999,176.5,133.619995,57.09,127.66999799999999,176.419998,135.440002,56.939999,125.849998,176.16000400000001,134.990005,55.0,124.290001,176.779999,135.970001,135.529999
162,9/12/16,56.43,128.580002,176.779999,135.529999,56.290001000000004,126.889999,176.5,133.619995,57.09,127.66999799999999,176.419998,135.440002,56.939999,125.849998,176.16000400000001,134.990005,133.949997
163,9/13/16,54.810001,124.57,175.78999299999998,133.949997,56.43,128.580002,176.779999,135.529999,56.290001000000004,126.889999,176.5,133.619995,57.09,127.66999799999999,176.419998,135.440002,133.690002
164,9/14/16,54.689999,123.290001,174.990005,133.690002,54.810001,124.57,175.78999299999998,133.949997,56.43,128.580002,176.779999,135.529999,56.290001000000004,126.889999,176.5,133.619995,135.610001
165,9/15/16,55.490002000000004,124.339996,174.779999,135.610001,54.689999,123.290001,174.990005,133.690002,54.810001,124.57,175.78999299999998,133.949997,56.43,128.580002,176.779999,135.529999,138.470001
166,9/16/16,55.740002000000004,125.519997,174.619995,138.470001,55.490002000000004,124.339996,174.779999,135.610001,54.689999,123.290001,174.990005,133.690002,54.810001,124.57,175.78999299999998,133.949997,137.679993
167,9/19/16,57.060001,126.32,174.580002,137.679993,55.740002000000004,125.519997,174.619995,138.470001,55.490002000000004,124.339996,174.779999,135.610001,54.689999,123.290001,174.990005,133.690002,137.470001
168,9/20/16,56.84,125.760002,174.520004,137.470001,57.060001,126.32,174.580002,137.679993,55.740002000000004,125.519997,174.619995,138.470001,55.490002000000004,124.339996,174.779999,135.610001,139.91000400000001
169,9/21/16,58.41,128.58999599999999,175.850006,139.91000400000001,56.84,125.760002,174.520004,137.470001,57.060001,126.32,174.580002,137.679993,55.740002000000004,125.519997,174.619995,138.470001,141.03999299999998
170,9/22/16,58.880001,128.419998,175.990005,141.03999299999998,58.41,128.58999599999999,175.850006,139.91000400000001,56.84,125.760002,174.520004,137.470001,57.060001,126.32,174.580002,137.679993,140.509995
171,9/23/16,58.720001,126.559998,175.550003,140.509995,58.880001,128.419998,175.990005,141.03999299999998,58.41,128.58999599999999,175.850006,139.91000400000001,56.84,125.760002,174.520004,137.470001,139.720001
172,9/26/16,57.560001,125.08000200000001,175.309998,139.720001,58.720001,126.559998,175.550003,140.509995,58.880001,128.419998,175.990005,141.03999299999998,58.41,128.58999599999999,175.850006,139.91000400000001,140.78999299999998
173,9/27/16,58.09,126.300003,177.220001,140.78999299999998,57.560001,125.08000200000001,175.309998,139.720001,58.720001,126.559998,175.550003,140.509995,58.880001,128.419998,175.990005,141.03999299999998,140.41000400000001
174,9/28/16,58.189999,127.370003,176.580002,140.41000400000001,58.09,126.300003,177.220001,140.78999299999998,57.560001,125.08000200000001,175.309998,139.720001,58.720001,126.559998,175.550003,140.509995,138.320007
175,9/29/16,57.299999,124.93,175.820007,138.320007,58.189999,127.370003,176.580002,140.41000400000001,58.09,126.300003,177.220001,140.78999299999998,57.560001,125.08000200000001,175.309998,139.720001,140.0
176,9/30/16,58.32,125.309998,176.889999,140.0,57.299999,124.93,175.820007,138.320007,58.189999,127.370003,176.580002,140.41000400000001,58.09,126.300003,177.220001,140.78999299999998,138.490005
177,10/3/16,56.73,122.900002,176.630005,138.490005,58.32,125.309998,176.889999,140.0,57.299999,124.93,175.820007,138.320007,58.189999,127.370003,176.580002,140.41000400000001,138.16000400000001
178,10/4/16,56.490002000000004,122.440002,177.220001,138.16000400000001,56.73,122.900002,176.630005,138.490005,58.32,125.309998,176.889999,140.0,57.299999,124.93,175.820007,138.320007,137.600006
179,10/5/16,57.110001000000004,122.07,177.800003,137.600006,56.490002000000004,122.440002,177.220001,138.16000400000001,56.73,122.900002,176.630005,138.490005,58.32,125.309998,176.889999,140.0,136.470001
180,10/6/16,57.369999,122.349998,177.229996,136.470001,57.110001000000004,122.07,177.800003,137.600006,56.490002000000004,122.440002,177.220001,138.16000400000001,56.73,122.900002,176.630005,138.490005,136.66000400000001
181,10/7/16,57.009997999999996,121.900002,177.740005,136.66000400000001,57.369999,122.349998,177.229996,136.470001,57.110001000000004,122.07,177.800003,137.600006,56.490002000000004,122.440002,177.220001,138.16000400000001,138.080002
182,10/10/16,58.950001,124.800003,178.509995,138.080002,57.009997999999996,121.900002,177.740005,136.66000400000001,57.369999,122.349998,177.229996,136.470001,57.110001000000004,122.07,177.800003,137.600006,134.75
183,10/11/16,57.529999,121.900002,177.529999,134.75,58.950001,124.800003,178.509995,138.080002,57.009997999999996,121.900002,177.740005,136.66000400000001,57.369999,122.349998,177.229996,136.470001,135.100006
184,10/12/16,56.98,120.849998,168.440002,135.100006,57.529999,121.900002,177.529999,134.75,58.950001,124.800003,178.509995,138.080002,57.009997999999996,121.900002,177.740005,136.66000400000001,134.190002
185,10/13/16,56.110001000000004,121.0,169.479996,134.190002,56.98,120.849998,168.440002,135.100006,57.529999,121.900002,177.529999,134.75,58.950001,124.800003,178.509995,138.080002,133.919998
186,10/14/16,55.98,121.089996,170.820007,133.919998,56.110001000000004,121.0,169.479996,134.190002,56.98,120.849998,168.440002,135.100006,57.529999,121.900002,177.529999,134.75,134.130005
187,10/17/16,55.939999,118.279999,169.889999,134.130005,55.98,121.089996,170.820007,133.919998,56.110001000000004,121.0,169.479996,134.190002,56.98,120.849998,168.440002,135.100006,143.389999
188,10/18/16,57.689999,123.150002,173.270004,143.389999,55.939999,118.279999,169.889999,134.130005,55.98,121.089996,170.820007,133.919998,56.110001000000004,121.0,169.479996,134.190002,144.369995
189,10/19/16,58.470001,123.83000200000001,173.899994,144.369995,57.689999,123.150002,173.270004,143.389999,55.939999,118.279999,169.889999,134.130005,55.98,121.089996,170.820007,133.919998,145.070007
190,10/20/16,58.240002000000004,124.029999,174.550003,145.070007,58.470001,123.83000200000001,173.899994,144.369995,57.689999,123.150002,173.270004,143.389999,55.939999,118.279999,169.889999,134.130005,145.369995
191,10/21/16,59.5,123.5,175.880005,145.369995,58.240002000000004,124.029999,174.550003,145.070007,58.470001,123.83000200000001,173.899994,144.369995,57.689999,123.150002,173.270004,143.389999,144.690002
192,10/24/16,59.599998,124.489998,176.270004,144.690002,59.5,123.5,175.880005,145.369995,58.240002000000004,124.029999,174.550003,145.070007,58.470001,123.83000200000001,173.899994,144.369995,143.779999
193,10/25/16,59.419998,124.5,174.860001,143.779999,59.599998,124.489998,176.270004,144.690002,59.5,123.5,175.880005,145.369995,58.240002000000004,124.029999,174.550003,145.070007,142.229996
194,10/26/16,58.02,124.16999799999999,174.649994,142.229996,59.419998,124.5,174.860001,143.779999,59.599998,124.489998,176.270004,144.690002,59.5,123.5,175.880005,145.369995,141.940002
195,10/27/16,57.700001,123.489998,174.190002,141.940002,58.02,124.16999799999999,174.649994,142.229996,59.419998,124.5,174.860001,143.779999,59.599998,124.489998,176.270004,144.690002,140.350006
196,10/28/16,54.59,121.620003,171.059998,140.350006,57.700001,123.489998,174.190002,141.940002,58.02,124.16999799999999,174.649994,142.229996,59.419998,124.5,174.860001,143.779999,141.330002
197,10/31/16,54.41,121.860001,171.529999,141.330002,54.59,121.620003,171.059998,140.350006,57.700001,123.489998,174.190002,141.940002,58.02,124.16999799999999,174.649994,142.229996,139.429993
198,11/1/16,53.939999,117.41999799999999,168.66000400000001,139.429993,54.41,121.860001,171.529999,141.330002,54.59,121.620003,171.059998,140.350006,57.700001,123.489998,174.190002,141.940002,138.979996
199,11/2/16,53.860001000000004,122.989998,168.190002,138.979996,53.939999,117.41999799999999,168.66000400000001,139.429993,54.41,121.860001,171.529999,141.330002,54.59,121.620003,171.059998,140.350006,137.830002
200,11/3/16,53.009997999999996,120.029999,165.309998,137.830002,53.860001000000004,122.989998,168.190002,138.979996,53.939999,117.41999799999999,168.66000400000001,139.429993,54.41,121.860001,171.529999,141.330002,137.71000700000002
201,11/4/16,53.82,119.290001,167.419998,137.71000700000002,53.009997999999996,120.029999,165.309998,137.830002,53.860001000000004,122.989998,168.190002,138.979996,53.939999,117.41999799999999,168.66000400000001,139.429993,141.929993
202,11/7/16,57.5,123.489998,174.91000400000001,141.929993,53.82,119.290001,167.419998,137.71000700000002,53.009997999999996,120.029999,165.309998,137.830002,53.860001000000004,122.989998,168.190002,138.979996,142.899994
203,11/8/16,58.759997999999996,126.839996,179.029999,142.899994,57.5,123.489998,174.91000400000001,141.929993,53.82,119.290001,167.419998,137.71000700000002,53.009997999999996,120.029999,165.309998,137.830002,141.899994
204,11/9/16,49.490002000000004,128.75,186.0,141.899994,58.759997999999996,126.839996,179.029999,142.899994,57.5,123.489998,174.91000400000001,141.929993,53.82,119.290001,167.419998,137.71000700000002,146.130005
205,11/10/16,50.380001,133.860001,192.880005,146.130005,49.490002000000004,128.75,186.0,141.899994,58.759997999999996,126.839996,179.029999,142.899994,57.5,123.489998,174.91000400000001,141.929993,146.419998
206,11/11/16,47.529999,133.679993,193.190002,146.419998,50.380001,133.860001,192.880005,146.130005,49.490002000000004,128.75,186.0,141.899994,58.759997999999996,126.839996,179.029999,142.899994,152.279999
207,11/14/16,49.93,138.600006,198.83999599999999,152.279999,47.529999,133.679993,193.190002,146.419998,50.380001,133.860001,192.880005,146.130005,49.490002000000004,128.75,186.0,141.899994,152.229996
208,11/15/16,51.34,138.419998,198.820007,152.229996,49.93,138.600006,198.83999599999999,152.279999,47.529999,133.679993,193.190002,146.419998,50.380001,133.860001,192.880005,146.130005,151.5
209,11/16/16,51.91,138.389999,200.470001,151.5,51.34,138.419998,198.820007,152.229996,49.93,138.600006,198.83999599999999,152.279999,47.529999,133.679993,193.190002,146.419998,150.770004
210,11/17/16,52.310001,137.880005,202.059998,150.770004,51.91,138.389999,200.470001,151.5,51.34,138.419998,198.820007,152.229996,49.93,138.600006,198.83999599999999,152.279999,149.449997
211,11/18/16,52.32,135.350006,200.16000400000001,149.449997,52.310001,137.880005,202.059998,150.770004,51.91,138.389999,200.470001,151.5,51.34,138.419998,198.820007,152.229996,150.41000400000001
212,11/21/16,52.43,137.360001,199.990005,150.41000400000001,52.32,135.350006,200.16000400000001,149.449997,52.310001,137.880005,202.059998,150.770004,51.91,138.389999,200.470001,151.5,152.259995
